"CHALKER, PROF. VIC",22
KAMIKAZE,47
"MCKENZIE, LEONARD",6
WEAPON X III,23
SLAB/KRIS ANDERSON,25
CALLISTO | MUTANT X-,1
"ANTOINETTE, MARIE",5
CARRION II/MALCOLM M,19
LANDSLIDE,5
ODIN [ASGARDIAN],335
"DAMIAN, MARGO",48
SHOTGUN II/WALKER,6
"CHAPMAN, GEN. ULYSSE",5
REPLICUS,21
"CHALMERS, JUDGE ROBE",24
DR. OCTOPUS/OTTO OCT,190
TOPAZ,41
SILENT ONE,18
GRAND OVERSEER,12
MAJOR VICTORY/MAJ. V,11
"GATOR, LORD",62
PAPA HAGG,17
OUBLIETTE/,0
MERLYN,4
MISS AMERICA/MADELIN,41
ALCHEMY/THOMAS JONES,35
"NEWELL, DIANE ARLISS",42
"LOWELL, DR.",12
WENDY,2
AMPERE/,2
"O'KEEFE, CHANDRA",15
BEAST DOPPELGANGER I,69
MR. FX/,3
CAPTAIN MARVEL II/MO,382
HO YINSEN,5
LIGHT,31
"KLOSS, BERNARD",3
VENUS/APHRODITE/VICT,44
"GOLDFARB, AARON",0
YURGE,9
GATECRASHER,31
"COLE, PRISCILLA",14
"CARMODY, MARY",18
"CROIX, ASHLEY",21
"TOLLIVER, SHERIFF JO",7
BEYONDER | MUTANT X-,45
SANCTION/AARON,6
"WORTHINGTON, MAJOR G",4
"GARRISON, DR.",8
FACE/COL. EISEN,1
"POTTER, BETSY BEATTY",39
"SATURNYNE, OPAL LUNA",61
"SHAW, HIRAM",3
GAUNT II,20
MINXI [INHUMAN],7
GRAPPLER,15
"FORTUNE, DOMINIC",10
"YOUNG, MAX",4
"HUNT, ROBERTA",3
DE LA COURTE,1
"MORGAN, DR. VIVIAN",20
BLACK TOM CASSIDY,92
UATU | MUTANT X-VERS,4
ARMS MERCHANT/ANDREA,1
JUNCTION,22
ARMAZIEL,0
ANDWELLA,10
GAMECOCK/,18
ANTIQUARY/,2
CEREBRO,23
ALIOTH,7
"MCCABE, NINA",12
EBONY,90
MOONDRAGON DOPPELGAN,18
SEDNA,6
SPIRIT OF '76/WILLIA,8
"MARTIN, TERI",36
GHOST GIRL/,2
KING GEORGE VI,8
"TIERS, MICHELLE",5
SOTEIRA,5
CYCLONE II/PIERRE FR,76
EVILHAWK/DARGIN BOKK,11
LOBO III,7
"CLEMSON, MIKE",30
CHI DEMON/PROFESSOR,1
BAXTER,4
"CANTOR, VERA",77
"CACHES, FABIAN",1
"CARMODY, MRS.",1
BLACKWULF,10
SNAKESKIN II/,2
"DEVERAUX, INSPECTOR",6
"ISLEY, LYNN",2
THIN MAN/BRUCE DICKS,18
SAHREED,3
YANO,9
USAGENT/CAPTAIN JOHN,439
"SILVERCLOUD, SAM",3
"BLAIR, CALEY",3
DARK COUNSEL/VARTU,19
MARVEL GIRL/JEAN GRE,749
BYRRAH [ATLANTEAN],27
MALTZ,8
WILLIAMS JOHN,3
EMPLATE/MARIUS ST. C,58
COBRA/KLAUS VORHEES,184
MINI MAX/,2
"HITLER, ADOLF",26
HAUPTMANN DEUTSCHLAN,28
"MCCALL, MEREDITH | T",4
"SOTO, BERNARD",6
BORA,17
KING (OF THE SEWER P,14
MINERVA [KREE],41
OX IV,13
T,7
LOGA,6
"JOSTEN, CARL",8
"JANES, FATHER MICHAE",19
SALOME,6
WILDSTREAK,2
"SAINT, AMANDA",1
"CHEN, JOANNA",2
GLUB,24
"KAISHEK, GOM",3
CATWALK/KIMBERLY DEE,7
IKARIS | MUTANT X-VE,3
ULTRON,138
"BRIDGE, GEORGE WASHI",180
MANSLAUGHTER,23
"KARLSON, KAREN",8
ELEKTRA | MUTANT X-V,79
JACKHAMMER,23
"RIVERA, DR. JASON",24
MAGIK/ILLYANA RASPUT,207
SARDAN,7
BROTHERS GRIMM II/BA,63
TYNDAR,21
"BERGIER, REBECCA",24
"APPLEBAUM, PHANTASY",10
"MURPHY, MELISSA",10
STRONGHOLD/,13
"DOLAN, CAPT. THOMAS",16
"CROSS, GENEVIEVE",5
VERITUS,9
SKYE,9
"RILEY, KIM",3
STELLARAX,7
OBLITERATOR II,0
"SAROYAN, NEAL",20
"LAVEAU, MARIE",24
"MYLZOB'RYN, CHIEF",7
KING CADAVER,7
MEDUSA II,1
PRODIGY/,6
KID/E.B. FARRELL,1
KURRGO,3
"CARLISLE, MELISSA BO",17
DEMONSTAFF,2
MOTH/,1
EENY,64
SATAN/MARDU KURIOS,41
"VAN NUYS, PROF. RODE",3
KARNAK DOPPELGANGER,22
VOID-EATER,4
"HOLLISTER, SHERIFF",5
STRANGLER,19
SPITFIRE/LADY JACQUE,74
"TREVOR, STEVE",10
"FARGO, FLAGG",3
CANDY,39
"POWELL, OFFICER MIKE",18
MILLENNIUM MONARCH,6
"HARRIS, EDDIE",26
DOC SAMSON | MUTANT,9
ANGEL III/HALLOWAY,11
GHOST GIRL II/LILLI,32
"WINTHROP, DESIREE",30
METOXO,6
MARCHALLA II,1
