"IPAddress","gen_StartDate","gen_EndDate","gen_TotalTimeSpentMinutes","gen_Gender","gen_Age","gen_Education","gen_Role","gen_Industry","gen_PageOneTimeMinutes","gen_PageOneNumberClicks","iq_Question1Response","iq_Question1CorrectAnswer","iq_Question2Response","iq_Question2CorrectAnswer","iq_Question3Response","iq_Question3CorrectAnswer","iq_TotalCorrect","iq_PercentageCorrect","iq_PageTwoTimeMinutes","iq_PageTwoNumberClicks","exp1_Treatment","exp1_Question1Response","exp1_Question1CorrectAnswer","exp1_Question2Response","exp1_Question2CorrectAnswer","exp1_Question3Response","exp1_Question3CorrectAnswer","exp1_Question4Response","exp1_Question4CorrectAnswer","exp1_TotalCorrect","exp1_PercentageCorrect","exp1_Question5Response","exp1_PageThreeTimeMinutes","exp1_PageThreeNumberClicks","exp1_PageFourTimeMinutes","exp1_PageFourNumberClicks","recall_Question1Response","recall_Question1CorrectAnswer","recall_Question2Response","recall_Question2CorrectAnswer","recall_Invalid","recall_TotalCorrect","recall_PercentageCorrect","recall_PageFiveTimeMinutes","recall_PageFiveNumberClicks","exp2_Treatment","exp2_DisplayedTreatment","exp2_Question1Response","exp2_Question2Response","exp2_Question2CorrectAnswer","exp2_Question3Response","exp2_Question3CorrectAnswer","exp2_Question4Response","exp2_Question4CorrectAnswer","exp2_TotalCorrect","exp2_PercentageCorrect","exp2_PageSixTimeMinutes","exp2_PageSixNumberClicks","exp2_PageSevenTimeMinutes","exp2_PageSevenNumberClicks","finalq_Question1Response","finalq_Question1CorrectAnswer","finalq_Question2Response","finalq_Question3Response","finalq_PercentageCorrect"
"23.28.102.192",2015-11-29 17:15:00,2015-11-29 17:24:00,9,"Male",28,"Masters Degree","Owner / Founder","Financial Activities",0.439116666666667,12,"1",1,"4",1,"1",0,2,0.666666666666667,1.12183333333333,3,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",0.600016666666667,2,0.698433333333333,5,"6",1,"7",0,0,1,0.5,0.17025,3,"Log scatterplot",,"3","1",1,"2",1,"3",0,2,0.666666666666667,0.385483333333333,2,0.436516666666667,2,"1",0,"3","3",0
"75.175.145.18",2015-11-29 17:13:00,2015-11-29 17:25:00,12,"Male",36,"4-year College Degree","Employee","Information",0.5332,7,"1",1,"4",1,"2",1,3,1,1.1718,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.249666666666667,2,1.50595,3,"6",1,"6",1,0,2,1,0.33125,3,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,0.928966666666667,2,0.196583333333333,2,"5",1,"5","5",1
"67.172.39.152",2015-11-29 17:17:00,2015-11-29 17:26:00,9,"Female",50,"Doctoral Degree","None of these apply","None of these apply",0.722466666666667,12,"1",1,"3",0,"2",1,2,0.666666666666667,0.895633333333333,9,,"1",0,"3",1,"3",1,"3",0,2,0.5,"1",1.15558333333333,6,0.766533333333333,8,"6",1,"7",0,0,1,0.5,0.271083333333333,5,"No Log scatterplot",,"5","1",1,"1",0,"4",0,1,0.333333333333333,2.02225,7,0.639333333333333,5,"1",0,"5","5",0
"63.243.37.162",2015-11-29 17:21:00,2015-11-29 17:26:00,5,"Male",57,"4-year College Degree","None of these apply","None of these apply",0,0,"1",1,"1",0,"2",1,2,0.666666666666667,0.197616666666667,4,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",0.324,2,0.37855,3,"6",1,"5",0,0,1,0.5,0.153833333333333,3,"Ordered Table",,"2","1",1,"2",1,"2",1,3,1,0.178933333333333,2,0.1348,2,"5",1,"5","5",1
"24.182.184.50",2015-11-29 17:10:00,2015-11-29 17:27:00,17,"Female",35,"Some College","Manager","Financial Activities",0.25625,6,"2",0,"3",0,"2",1,1,0.333333333333333,0.350916666666667,6,,"3",1,"2",0,"3",1,"2",0,2,0.5,"2",0.0265666666666667,2,0.0524166666666667,3,"1",0,"4",0,0,0,0,0.11255,4,"No Log scatterplot",,"3","2",0,"2",1,"2",1,2,0.666666666666667,0.02485,2,0.0291,2,"2",0,"4","2",0
"100.36.198.229",2015-11-29 17:16:00,2015-11-29 17:28:00,12,"Female",45,"Some College","Employee","Manufacturing",1.61046666666667,25,"1",1,"4",1,"2",1,3,1,1.94341666666667,9,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",2.21488333333333,18,1.2727,13,"6",1,"5",0,0,1,0.5,0.396316666666667,8,"Ordered Table",,"4","1",1,"3",0,"2",1,2,0.666666666666667,1.3477,23,0.90605,15,"3",0,"4","2",0
"50.173.248.212",2015-11-29 17:17:00,2015-11-29 17:28:00,11,"Female",45,"High School / GED","Employee","Professional and Business Services",0.564666666666667,8,"1",1,"4",1,"1",0,2,0.666666666666667,1.59811666666667,6,,"3",1,"2",0,"2",0,"2",0,1,0.25,"3",0.47095,2,0.98485,3,"6",1,"6",1,0,2,1,0.266216666666667,3,"No Log scatterplot",,"2","1",1,"1",0,"4",0,1,0.333333333333333,0.232116666666667,2,0.482283333333333,2,"5",1,"4","4",1
"172.101.149.139",2015-11-29 17:14:00,2015-11-29 17:28:00,14,"Female",28,"Masters Degree","None of these apply","None of these apply",0.240283333333333,9,"1",1,"4",1,"2",1,3,1,2.44278333333333,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.569983333333333,3,1.07361666666667,4,"6",1,"6",1,1,2,1,2.07418333333333,3,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,1.4175,3,0.237316666666667,2,"1",0,"4","4",0
"108.92.110.221",2015-11-29 17:19:00,2015-11-29 17:28:00,9,"Female",55,"High School / GED","None of these apply","None of these apply",0.328266666666667,8,"1",1,"3",0,"2",1,2,0.666666666666667,1.05938333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.23855,2,0.729033333333333,3,"6",1,"5",0,0,1,0.5,0.301333333333333,3,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,0.488416666666667,2,0.167116666666667,2,"5",1,"4","4",1
"104.229.127.247",2015-11-29 17:14:00,2015-11-29 17:28:00,14,"Female",60,"Professional Degree (JD, MD)","Employee","Professional and Business Services",1.09301666666667,13,"1",1,"4",1,"2",1,3,1,1.92353333333333,8,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",2.11135,13,2.8216,10,"6",1,"7",0,0,1,0.5,0.402833333333333,6,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,3.358,24,0.535416666666667,5,"5",1,"5","5",1
"192.173.160.49",2015-11-29 17:16:00,2015-11-29 17:28:00,12,"Female",33,"2-year College Degree","None of these apply","None of these apply",0.490416666666667,8,"1",1,"4",1,"2",1,3,1,1.64668333333333,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.7207,2,0.729533333333333,3,"6",1,"6",1,0,2,1,0.2725,3,"No Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.236,2,0.634616666666667,2,"1",0,"4","4",0
"108.245.192.125",2015-11-29 17:22:00,2015-11-29 17:30:00,8,"Male",44,"Doctoral Degree","Owner / Founder","None of these apply",0.578166666666667,13,"1",1,"1",0,"2",1,2,0.666666666666667,1.01288333333333,17,,"3",1,"2",0,"2",0,"2",0,1,0.25,"1",0.913683333333333,5,0.692916666666667,7,"6",1,"6",1,0,2,1,0.26875,7,"No Log scatterplot",,"2","1",1,"2",1,"2",1,3,1,1.87506666666667,7,0.749583333333333,6,"5",1,"3","3",1
"71.49.187.69",2015-11-29 17:19:00,2015-11-29 17:30:00,11,"Female",31,"Some College","None of these apply","None of these apply",1.00246666666667,9,"1",1,"4",1,"1",0,2,0.666666666666667,1.2731,3,,"3",1,"3",1,"4",0,"3",0,2,0.5,"1",0.657466666666667,3,0.753283333333333,3,"6",1,"7",0,0,1,0.5,0.451016666666667,3,"Log scatterplot",,"2","3",0,"2",1,"3",0,1,0.333333333333333,0.48535,2,0.219033333333333,2,"1",0,"5","3",0
"74.132.21.138",2015-11-29 17:17:00,2015-11-29 17:30:00,13,"Female",33,"High School / GED","None of these apply","None of these apply",0.425366666666667,8,"1",1,"4",1,"2",1,3,1,2.45001666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.30305,5,0.853283333333333,3,"4",0,"6",1,0,1,0.5,0.19935,6,"Unordered Table","1","3","2",0,"2",1,"2",1,2,0.666666666666667,0.186733333333333,2,0.0931666666666666,2,"5",1,"4","4",1
"73.208.136.167",2015-11-29 17:21:00,2015-11-29 17:30:00,9,"Female",29,"4-year College Degree","None of these apply","None of these apply",0.325783333333333,11,"1",1,"4",1,"2",1,3,1,1.54928333333333,8,,"3",1,"3",1,"2",0,"3",0,2,0.5,"3",1.5241,5,0.966783333333333,13,"6",1,"7",0,0,1,0.5,0.26025,6,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,2.35081666666667,12,0.327083333333333,8,"5",1,"4","4",1
"23.119.41.19",2015-11-29 17:25:00,2015-11-29 17:32:00,7,"Female",31,"Masters Degree","Employee","Professional and Business Services",0.234716666666667,6,"1",1,"1",0,"2",1,2,0.666666666666667,1.11015,4,,"3",1,"4",0,"3",1,"4",0,2,0.5,"3",0.233966666666667,2,0.7359,3,"6",1,"6",1,0,2,1,0.14095,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.31845,2,0.153683333333333,2,"5",1,"4","4",1
"104.9.22.203",2015-11-29 17:16:00,2015-11-29 17:34:00,18,"Male",41,"Some College","None of these apply","None of these apply",1.18528333333333,18,"1",1,"4",1,"3",0,2,0.666666666666667,2.06496666666667,11,,"3",1,"4",0,"3",1,"4",0,2,0.5,"2",1.86546666666667,9,2.00353333333333,10,"6",1,"6",1,0,2,1,0.518116666666667,9,"Ordered Table",,"5","1",1,"2",1,"2",1,3,1,6.01308333333333,23,1.1732,8,"3",0,"4","3",0
"99.108.83.14",2015-11-29 17:27:00,2015-11-29 17:34:00,7,"Male",51,"4-year College Degree","Employee","Financial Activities",0.493883333333333,26,"1",1,"4",1,"2",1,3,1,0.978633333333333,10,,"3",1,"2",0,"2",0,"2",0,1,0.25,"3",1.41146666666667,13,1.23465,10,"6",1,"6",1,0,2,1,0.323883333333333,7,"Ordered Table",,"2","1",1,"2",1,"2",1,3,1,1.53998333333333,10,0.524533333333333,4,"1",0,"4","2",0
"45.19.154.69",2015-11-29 17:22:00,2015-11-29 17:36:00,14,"Female",52,"Some College","Manager","None of these apply",1.09115,20,"1",1,"3",0,"2",1,2,0.666666666666667,1.62495,34,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",1.75471666666667,21,1.45251666666667,10,"6",1,"6",1,0,2,1,0.531833333333333,7,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,2.88571666666667,13,0.7665,7,"1",0,"4","5",0
"67.149.185.242",2015-11-29 17:30:00,2015-11-29 17:36:00,6,"Female",40,"Masters Degree","None of these apply","None of these apply",0.400333333333333,8,"1",1,"1",0,"2",1,2,0.666666666666667,0.792933333333333,4,,"3",1,"4",0,"3",1,"4",0,2,0.5,"1",0.219316666666667,3,1.2501,5,"6",1,"7",0,0,1,0.5,0.1579,3,"Ordered Table",,"3","1",1,"2",1,"2",1,3,1,0.126416666666667,2,0.0999,2,"5",1,"4","5",1
"209.58.128.137",2015-11-29 17:26:00,2015-11-29 17:36:00,10,"Male",66,"Masters Degree","Employee","Education",0.759883333333333,9,"1",1,"4",1,"2",1,3,1,0.887166666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.49305,3,0.893466666666667,3,"6",1,"5",0,0,1,0.5,0.324916666666667,3,"Log scatterplot",,"5","1",1,"2",1,"3",0,2,0.666666666666667,0.487316666666667,2,0.64,3,"5",1,"5","5",1
"24.129.25.186",2015-11-29 17:26:00,2015-11-29 17:39:00,13,"Female",28,"High School / GED","Employee","None of these apply",0.489516666666667,9,"1",1,"4",1,"1",0,2,0.666666666666667,1.1872,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.3675,2,1.32413333333333,3,"6",1,"7",0,0,1,0.5,0.428666666666667,3,"Log scatterplot",,"5","1",1,"2",1,"3",0,2,0.666666666666667,0.2371,2,0.272933333333333,2,"5",1,"5","5",1
"67.233.64.154",2015-11-29 17:26:00,2015-11-29 17:39:00,13,"Female",52,"4-year College Degree","Employee","Leisure and Hospitality",1.0726,9,"1",1,"4",1,"2",1,3,1,1.19333333333333,5,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.409866666666667,2,1.04026666666667,3,"1",0,"6",1,0,1,0.5,0.3,3,"Ordered Table",,"3","1",1,"1",0,"2",1,2,0.666666666666667,4.97025,5,0.201216666666667,2,"1",0,"4","3",0
"70.114.29.202",2015-11-29 17:29:00,2015-11-29 17:40:00,11,"Male",32,"Some College","Employee","Professional and Business Services",0.48,6,"1",1,"1",0,"2",1,2,0.666666666666667,1.1073,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.780133333333333,2,0.7422,3,"6",1,"6",1,0,2,1,0.373133333333333,3,"Ordered Table",,"5","1",1,"2",1,"2",1,3,1,0.5909,2,0.191033333333333,2,"3",0,"5","5",0
"173.216.187.69",2015-11-29 17:27:00,2015-11-29 17:40:00,13,"Male",51,"Some College","Employee","None of these apply",0.7516,16,"4",0,"4",1,"1",0,1,0.333333333333333,1.01026666666667,6,,"3",1,"1",0,"3",1,"1",1,3,0.75,"1",1.92616666666667,7,1.05488333333333,11,"6",1,"6",1,0,2,1,0.38105,8,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,3.9011,8,0.807916666666667,10,"1",0,"4","5",0
"71.113.46.59",2015-11-29 17:30:00,2015-11-29 17:40:00,10,"Female",42,"2-year College Degree","Employee","Leisure and Hospitality",1.28581666666667,9,"3",0,"4",1,"2",1,2,0.666666666666667,1.615,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.885566666666667,3,0.530933333333333,3,"6",1,"6",1,0,2,1,0.331966666666667,5,"Ordered Table",,"4","3",0,"2",1,"2",1,2,0.666666666666667,0.546133333333333,3,0.1881,4,"4",0,"4","4",0
"96.252.183.127",2015-11-29 17:28:00,2015-11-29 17:41:00,13,"Female",22,"Some College","None of these apply","None of these apply",0.3032,12,"1",1,"4",1,"2",1,3,1,2.40303333333333,10,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.492333333333333,5,1.66906666666667,10,"4",0,"5",0,0,0,0,0.95695,10,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,0.548983333333333,5,0.1794,4,"3",0,"4","2",0
"71.69.185.185",2015-11-29 17:24:00,2015-11-29 17:44:00,20,"Female",26,"Some College","Employee","None of these apply",0.96875,11,"2",0,"4",1,"2",1,2,0.666666666666667,4.94433333333333,9,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",2.24855,10,3.32833333333333,13,"6",1,"7",0,0,1,0.5,0.42915,7,"No Log scatterplot",,"2","1",1,"2",1,"3",0,2,0.666666666666667,3.27235,5,0.569133333333333,3,"5",1,"5","5",1
"76.125.33.80",2015-11-29 17:28:00,2015-11-29 17:45:00,17,"Female",59,"Some College","Employee","Health Care or Pharmecuticals",0.667166666666667,8,"1",1,"4",1,"2",1,3,1,1.88453333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",2.18866666666667,3,1.9572,3,"6",1,"6",1,0,2,1,0.565583333333333,4,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,1.96451666666667,7,0.652816666666667,2,"3",0,"4","4",0
"69.47.243.103",2015-11-29 17:40:00,2015-11-29 17:46:00,6,"Male",31,"4-year College Degree","Manager","Information",0.3131,8,"1",1,"1",0,"2",1,2,0.666666666666667,1.2191,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.905716666666667,4,0.55565,3,"6",1,"6",1,0,2,1,0.2187,4,"Ordered Table",,"2","1",1,"2",1,"2",1,3,1,0.43405,6,0.08625,2,"3",0,"3","2",0
"75.139.71.39",2015-11-29 17:30:00,2015-11-29 17:47:00,17,"Female",58,"4-year College Degree","Employee","Health Care or Pharmecuticals",0.543366666666667,7,"1",1,"4",1,"2",1,3,1,1.49645,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.87273333333333,2,1.40223333333333,3,"6",1,"6",1,0,2,1,0.531033333333333,3,"Unordered Table","1","2","1",1,"2",1,"2",1,3,1,3.42443333333333,5,0.232483333333333,2,"5",1,"4","4",1
"73.249.49.140",2015-11-29 17:27:00,2015-11-29 17:47:00,20,"Female",38,"4-year College Degree","None of these apply","None of these apply",0.76905,10,"2",0,"3",0,"2",1,1,0.333333333333333,1.97906666666667,11,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.762133333333333,3,1.25263333333333,3,"6",1,"6",1,0,2,1,0.43085,3,"Unordered Table","1","5","1",1,"2",1,"2",1,3,1,1.07448333333333,2,0.6455,3,"1",0,"5","5",0
"24.216.68.205",2015-11-29 17:35:00,2015-11-29 17:48:00,13,"Female",24,"4-year College Degree","Employee","Manufacturing",0.4541,11,"1",1,"1",0,"2",1,2,0.666666666666667,1.48358333333333,14,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",1.28875,8,0.919466666666667,8,"6",1,"7",0,0,1,0.5,0.2076,7,"Log scatterplot",,"2","1",1,"2",1,"3",0,2,0.666666666666667,3.7872,7,0.268866666666667,5,"4",0,"4","4",0
"24.97.222.118",2015-11-29 16:54:00,2015-11-29 17:50:00,56,"Female",32,"4-year College Degree","Employee","Health Care or Pharmecuticals",0.4121,9,"1",1,"1",0,"2",1,2,0.666666666666667,1.6488,3,,"3",1,"2",0,"3",1,"2",0,2,0.5,"3",2.13505,3,1.12458333333333,4,"6",1,"7",0,0,1,0.5,2.83593333333333,4,"No Log scatterplot",,"5","2",0,"2",1,"4",0,1,0.333333333333333,2.408,4,0.408516666666667,2,"5",1,"4","3",1
"93.142.146.150",2015-11-29 17:24:00,2015-11-29 17:50:00,26,"Male",21,"4-year College Degree","None of these apply","Information",0.77385,15,"1",1,"4",1,"2",1,3,1,5.51141666666667,5,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.57135,2,1.81466666666667,4,"6",1,"6",1,0,2,1,0.252533333333333,3,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,3.23466666666667,15,0.940933333333333,6,"2",0,"4","5",0
"104.174.222.43",2015-11-29 17:47:00,2015-11-29 17:55:00,8,"Male",26,"4-year College Degree","Employee","Professional and Business Services",0.247116666666667,7,"1",1,"3",0,"2",1,2,0.666666666666667,0.736366666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.04711666666667,4,0.724266666666667,3,"6",1,"6",1,0,2,1,0.2444,4,"Unordered Table","1","3","1",1,"2",1,"2",1,3,1,2.71683333333333,8,0.0966833333333334,2,"5",1,"4","3",1
"75.16.188.185",2015-11-29 17:51:00,2015-11-29 17:59:00,8,"Male",36,"4-year College Degree","Employee","Trade, Transportation and Utilites",0.392366666666667,8,"1",1,"4",1,"2",1,3,1,1.02535,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.1172,3,0.70135,9,"6",1,"6",1,0,2,1,0.19395,4,"Unordered Table","1","3","1",1,"2",1,"2",1,3,1,2.29413333333333,7,0.188516666666667,2,"5",1,"5","4",1
"162.231.121.28",2015-11-29 17:33:00,2015-11-29 17:59:00,26,"Female",30,"Some College","None of these apply","None of these apply",0.2964,9,"1",1,"4",1,"2",1,3,1,3.09836666666667,3,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",4.55866666666667,3,2.12246666666667,4,"6",1,"6",1,0,2,1,1.96808333333333,4,"No Log scatterplot",,"2","1",1,"2",1,"2",1,3,1,5.01298333333333,9,1.09936666666667,2,"2",0,"5","5",0
"65.51.219.70",2015-11-29 17:51:00,2015-11-29 18:00:00,9,"Male",28,"4-year College Degree","Employee","Professional and Business Services",0.551133333333333,6,"1",1,"4",1,"2",1,3,1,0.616166666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.117433333333333,2,0.685766666666667,3,"6",1,"7",0,0,1,0.5,0.252816666666667,3,"No Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,0.171983333333333,2,0.376283333333333,2,"5",1,"2","4",1
"71.62.23.152",2015-11-29 17:49:00,2015-11-29 18:01:00,12,"Female",52,"Some College","Employee","Manufacturing",0.686866666666667,6,"3",0,"3",0,"2",1,1,0.333333333333333,1.8718,6,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.556633333333333,2,1.9824,3,"6",1,"6",1,0,2,1,0.3516,3,"Ordered Table",,"5","3",0,"2",1,"2",1,2,0.666666666666667,0.882383333333333,2,0.38695,2,"2",0,"4","4",0
"72.23.145.36",2015-11-29 17:55:00,2015-11-29 18:02:00,7,"Female",19,"Some College","None of these apply","None of these apply",0.299716666666667,7,"1",1,"1",0,"2",1,2,0.666666666666667,0.878283333333333,3,,"3",1,"2",0,"2",0,"2",0,1,0.25,"1",0.619183333333333,2,1.14293333333333,8,"6",1,"6",1,0,2,1,0.1703,3,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,0.538883333333333,2,0.225083333333333,2,"5",1,"5","4",1
"207.237.164.212",2015-11-29 18:02:00,2015-11-29 18:16:00,14,"Male",24,"4-year College Degree","Employee","Education",1.48363333333333,13,"1",1,"3",0,"2",1,2,0.666666666666667,4.19816666666667,9,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.42751666666667,10,1.1456,10,"6",1,"6",1,0,2,1,0.424983333333333,6,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,1.76235,10,0.607966666666667,5,"1",0,"4","4",0
"173.68.90.30",2015-11-29 18:11:00,2015-11-29 18:21:00,10,"Male",19,"Some College","None of these apply","None of these apply",0.251016666666667,8,"1",1,"4",1,"2",1,3,1,1.28953333333333,5,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.35165,2,0.910633333333333,3,"6",1,"6",1,0,2,1,0.255483333333333,3,"No Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,0.603066666666667,4,0.279133333333333,2,"5",1,"4","4",1
"216.164.119.19",2015-11-29 18:56:00,2015-11-29 19:29:00,33,"Male",27,"Some College","Manager","None of these apply",26.7528833333333,8,"1",1,"3",0,"1",0,1,0.333333333333333,0.972433333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.335583333333333,3,0.624466666666667,3,"6",1,"5",0,0,1,0.5,0.10805,3,"Unordered Table","1","4","2",0,"1",0,"2",1,1,0.333333333333333,0.190616666666667,2,0.10205,2,"2",0,"4","4",0
"66.56.247.180",2015-11-29 19:29:00,2015-11-29 19:41:00,12,"Male",34,"4-year College Degree","Employee","Manufacturing",0.682,7,"1",1,"1",0,"2",1,2,0.666666666666667,1.81551666666667,3,,"3",1,"3",1,"2",0,"3",0,2,0.5,"1",0.284616666666667,2,2.01545,3,"6",1,"7",0,0,1,0.5,0.222133333333333,3,"Ordered Table",,,"1",1,"2",1,"2",1,3,1,0.223333333333333,2,0.1497,2,"5",1,"5","4",1
"50.252.96.157",2015-11-29 19:34:00,2015-11-29 19:44:00,10,"Male",44,"Some College","Employee","Trade, Transportation and Utilites",0.478983333333333,7,"1",1,"4",1,"2",1,3,1,0.913583333333333,3,,"3",1,"4",0,"2",0,"4",0,1,0.25,"3",0.769066666666667,2,0.695183333333333,3,"2",0,"6",1,0,1,0.5,0.621883333333333,3,"Ordered Table",,"4","2",0,"2",1,"2",1,2,0.666666666666667,1.14865,6,0.161316666666667,2,"3",0,"5","5",0
"24.20.229.200",2015-11-29 19:37:00,2015-11-29 19:51:00,14,"Male",24,"Some College","None of these apply","None of these apply",0.356566666666667,9,"1",1,"4",1,"2",1,3,1,1.75728333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",2.79171666666667,7,2.71421666666667,3,"6",1,"6",1,0,2,1,0.2603,3,"Unordered Table","1","5","1",1,"2",1,"2",1,3,1,2.59486666666667,12,0.196233333333333,2,"5",1,"5","4",1
"8.34.117.229",2015-11-29 20:08:00,2015-11-29 20:30:00,22,"Male",68,"2-year College Degree","None of these apply","Information",0.522516666666667,7,"1",1,"4",1,"1",0,2,0.666666666666667,3.66821666666667,5,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.55273333333333,2,2.64388333333333,4,"1",0,"6",1,1,1,0.5,1.27406666666667,9,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,0.647716666666667,2,0.99795,4,"1",0,"5","5",0
"70.180.238.158",2015-11-29 20:16:00,2015-11-29 20:31:00,15,"Male",36,"4-year College Degree","Director","Trade, Transportation and Utilites",0.738033333333333,17,"1",1,"3",0,"2",1,2,0.666666666666667,1.70695,30,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.56821666666667,28,1.66391666666667,41,"6",1,"6",1,0,2,1,0.5008,31,"No Log scatterplot",,"5","2",0,"2",1,"4",0,1,0.333333333333333,3.26236666666667,48,1.3976,35,"5",1,"5","5",1
"184.4.219.125",2015-11-29 16:48:00,2015-11-29 20:33:00,225,"Female",24,"Some College","Employee","Professional and Business Services",0.469183333333333,10,"1",1,"4",1,"2",1,3,1,2.70886666666667,8,,"3",1,"3",1,"3",1,"3",0,3,0.75,"2",0.442383333333333,6,1.18078333333333,14,"6",1,"6",1,0,2,1,0.38695,7,"Log scatterplot",,"3","3",0,"2",1,"4",0,1,0.333333333333333,0.7382,6,0.54595,18,"1",0,"4","3",0
"24.74.13.244",2015-11-29 20:07:00,2015-11-29 20:33:00,26,"Female",42,"2-year College Degree","Employee","Health Care or Pharmecuticals",0.498533333333333,7,"1",1,"3",0,"2",1,2,0.666666666666667,1.7129,4,,"3",1,"1",0,"3",1,"1",1,3,0.75,"1",2.36703333333333,6,5.40925,5,"6",1,"6",1,0,2,1,0.499616666666667,3,"Unordered Table","1","5","1",1,"2",1,"2",1,3,1,1.83586666666667,2,0.416016666666667,2,"5",1,"5","5",1
"68.3.200.64",2015-11-29 20:18:00,2015-11-29 20:36:00,18,"Female",37,"High School / GED","Employee","Leisure and Hospitality",0.492933333333333,9,"1",1,"4",1,"2",1,3,1,0.8591,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.528566666666667,2,0.622316666666667,3,"6",1,"6",1,0,2,1,0.268566666666667,3,"Unordered Table","1","4","2",0,"2",1,"2",1,2,0.666666666666667,8.04171666666667,2,0.457583333333333,2,"1",0,"5","5",0
"71.94.240.60",2015-11-29 20:27:00,2015-11-29 20:39:00,12,"Female",44,"2-year College Degree","Employee","Professional and Business Services",0.963066666666667,13,"3",0,"3",0,"2",1,1,0.333333333333333,0.415383333333333,9,,"1",0,"3",1,"3",1,"3",0,2,0.5,"1",2.25753333333333,10,0.45585,9,"6",1,"5",0,0,1,0.5,0.157166666666667,9,"Unordered Table","1","4","2",0,"3",0,"2",1,1,0.333333333333333,0.04655,4,0.286583333333333,8,"1",0,"5","4",0
"170.75.162.100",2015-11-29 20:36:00,2015-11-29 20:42:00,6,"Female",32,"4-year College Degree","Employee","Professional and Business Services",0.6504,13,"1",1,"3",0,"2",1,2,0.666666666666667,0.252833333333333,6,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.0318,30,0.51145,7,"6",1,"6",1,0,2,1,0.2152,5,"Log scatterplot",,"5","2",0,"2",1,"4",0,1,0.333333333333333,0.27645,38,0.569916666666667,12,"5",1,"5","5",1
