V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q56_1,Q56_2,Q56_3,Q56_4,Q7,Q5,Q2,Q53,Q10,Q54,Q57_1,Q57_2,Q57_3,Q57_4,Q45,Q25,Q60,Q59,Q27,Q20_1,Q20_2,Q20_3,Q20_4,Q21_1_TEXT,Q21_2_TEXT,Q21_3_TEXT,Q21_4_TEXT,Q21_5_TEXT,Q21_6_TEXT,Q21_7_TEXT,Q22,Q49,Q19,Q20,Q23,Q24,Q25,Q21,Q27,Q29,Q71_1,Q71_2,Q71_3,Q71_4,Q73,Q72_1_TEXT,Q72_2_TEXT,Q72_3_TEXT,Q72_4_TEXT,Q72_5_TEXT,Q72_6_TEXT,Q72_7_TEXT,Q70,Q69,Q68,Q67,Q66,Q65,Q28,Q29,Q30,Q34_1,Q34_2,Q34_3,Q34_4,Q31,Q32,Q63,Q63_TEXT,Q23_1,Q23_2,Q23_3,Q23_4,Q47,Q39,Q40,Q58,Q42,Q43,Q44,Q35_1,Q36,Q79_1,Q79_2,Q79_3,Q79_4,Q80_1_TEXT,Q80_2_TEXT,Q80_3_TEXT,Q80_4_TEXT,Q80_5_TEXT,Q80_6_TEXT,Q80_7_TEXT,Q81,Q74,Q75,Q76,Q77,Q61,Q62,Q48,Q38,Q37_1,Q37_2,LocationLatitude,LocationLongitude,LocationAccuracy
R_W7fmOsd8cAtPcid,Default Response Set,Anonymous,,,24.216.68.205,0,11/29/2015 17:35,11/29/2015 17:48,1,1.958,29.204,37.757,11,2,10,5,5,7,A2PTLMVRUZPUE6,7.265,96.28,97.458,14,1,1,1,1,2,80.581,157.906,158.668,8,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,1,,,,,,3,3,12.356,67.524,68.296,8,1,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,,,2,1,1,5.678,18.134,18.661,7,6,7,3,,3.143,230.375,231.584,7,1,1,1,,,,1,2,1,80.634,96.766,97.499,5,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,2,3,1,4,4,4,38.64460754,-90.25330353,-1
R_O3EcUpVbUVdhBW9,Default Response Set,Anonymous,,,24.97.222.118,0,11/29/2015 16:54,11/29/2015 17:50,1,1.302,26.028,30.528,9,2,18,5,5,4,A30QIWDKIKK4R6,25.185,124.113,130.271,3,1,1,1,1,2,18.2,146.303,147.102,3,MSIE,11,Windows NT 6.1,1280x720,18.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; rv:11.0) like Gecko,1,1,1,,,,,,3,2,16.422,83.897,85.202,4,1,MSIE,11,Windows NT 6.1,1280x720,18.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; rv:11.0) like Gecko,1,,,,,,3,1,3,6.989,177.145,179.339,4,6,7,3,,2501.478,2645.958,2647.19,4,1,1,,1,,,1,5,2,32.465,56.976,58.308,2,MSIE,11,Windows NT 6.1,1280x720,18.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; rv:11.0) like Gecko,1,,1,,,2,4,1,5,4,3,42.14599609,-76.09089661,-1
R_Bt6yPWYxcNvLfpL,Default Response Set,Anonymous,,,93.142.146.150,0,11/29/2015 17:24,11/29/2015 17:50,1,8.337,54.768,56.252,15,1,7,5,6,5,AWTE7HUCZGTA0,86.174,416.859,417.68,5,1,1,1,4,2,317.192,351.473,357.932,2,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,,,1,3,3,10.971,119.851,121.327,4,1,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,1,,,,3,3,3,9.155,24.307,27.278,3,6,6,3,,97.71,291.79,292.216,15,1,1,,,1,,1,4,1,90.173,146.629,147.896,6,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,2,2,1,2,4,5,43.51390076,16.45579529,-1
R_xh2b3TJUV7YsImd,Default Response Set,Anonymous,,,104.174.222.43,0,11/29/2015 17:47,11/29/2015 17:55,1,0.577,15.404,16.154,7,1,12,5,5,9,A1A3TGZ7DKJWRW,2.81,46.992,48.062,4,1,1,1,3,2,2.765,65.592,71.584,4,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,1,,,3,3,6.908,50.364,51.805,3,1,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,,1,,3,1,1,7.067,21.731,22.87,4,6,6,3,,3.845,166.855,167.664,8,1,1,,,1,,1,3,1,21.793,27.594,28.551,2,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,2,2,1,5,4,3,34.08520508,-117.8878021,-1
R_120eJAwTwhNsXi4,Default Response Set,Anonymous,,,75.16.188.185,0,11/29/2015 17:51,11/29/2015 17:59,1,1.244,24.786,27.106,8,1,22,5,5,10,A3ICWVGCEDRXS0,14.836,76.357,80.042,4,1,1,1,4,2,4.613,71.645,76.157,3,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,1,,,3,3,9.258,51.339,52.306,9,1,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,,1,,3,1,3,6.374,18.011,19.136,4,6,6,3,,6.386,144.034,154.245,7,1,1,,,1,,1,3,1,19.186,30.497,32.116,2,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,2,2,1,5,5,4,32.96890259,-96.79910278,-1
R_BWeCy0B57uNCqY1,Default Response Set,Anonymous,,,162.231.121.28,0,11/29/2015 17:33,11/29/2015 17:59,1,36.269,54.053,56.306,9,2,16,3,6,11,A1NIS6K153XU6C,101.114,287.016,303.204,3,1,1,1,4,2,28.978,302.498,305.011,3,Chrome,46.0.2490.86,Windows NT 10.0,1280x800,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,1,,,,3,3,14.549,141.897,151.502,4,1,Chrome,46.0.2490.86,Windows NT 10.0,1280x800,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,1,,,2,1,1,7.275,125.36,127.077,4,6,6,3,,9.203,309.982,316.424,9,1,1,,1,,,1,2,1,20.543,86.505,137.769,2,Chrome,46.0.2490.86,Windows NT 10.0,1280x800,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,1,,,2,2,1,2,5,5,33.37579346,-84.46569824,-1
R_WkddkL3N7y8fkVH,Default Response Set,Anonymous,,,65.51.219.70,0,11/29/2015 17:51,11/29/2015 18:00,1,1.806,34.874,37.646,6,1,14,5,5,9,A2QAC82WF3JN05,37.73,74.7,76.786,3,1,1,1,4,2,64.99,72.036,73.837,2,Chrome,46.0.2490.86,Macintosh,1280x800,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,,,1,3,3,22.446,63.592,65.39,3,1,Chrome,46.0.2490.86,Macintosh,1280x800,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,1,,,,3,1,3,5.997,21.166,22.666,3,6,7,3,,140.116,150.435,152.119,2,1,1,,1,,,1,4,1,29.518,52.095,53.258,2,Chrome,46.0.2490.86,Macintosh,1280x800,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,1,,,2,2,1,5,2,4,40.72090149,-74.04679871,-1
R_9YO0nLJ2CaHhxGV,Default Response Set,Anonymous,,,71.62.23.152,0,11/29/2015 17:49,11/29/2015 18:01,1,1.92,43.132,46.428,6,2,38,3,5,7,A3OVS1GP2W56FG,45.317,157.625,159.006,6,1,3,1,3,2,37.773,71.171,72.752,2,Chrome,46.0.2490.86,Macintosh,1920x1200,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,,,1,3,3,26.345,145.289,147.056,3,1,Chrome,46.0.2490.86,Macintosh,1920x1200,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,1,,,,3,4,1,8.472,29.568,32.167,3,6,6,3,,141.407,194.35,195.605,2,1,1,,,,1,1,5,3,33.61,56.827,58.242,2,Chrome,46.0.2490.86,Macintosh,1920x1200,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,1,2,2,1,2,4,4,38.11030579,-78.90730286,-1
R_24jiZeLKC7RULRG,Default Response Set,Anonymous,,,72.23.145.36,0,11/29/2015 17:55,11/29/2015 18:02,1,2.036,20.019,22.099,7,2,5,3,6,11,A6N75CA2Q91S1,15.475,68.172,69.627,3,1,1,1,1,2,37.852,75.003,76.343,2,Firefox,42,Windows NT 6.3,1536x864,19.0.0,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,1,,,,,,3,2,17.642,86.218,87.816,8,1,Firefox,42,Windows NT 6.3,1536x864,19.0.0,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,,,,,2,4,1,6.769,16.987,18.579,3,6,6,3,,45.284,77.617,80.937,2,1,1,,1,,,1,5,1,10.575,24.08,25.753,2,Firefox,42,Windows NT 6.3,1536x864,19.0.0,,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,1,,,2,2,1,5,5,4,40.6289978,-80.07929993,-1
R_VQ3OwWEgdro4uDD,Default Response Set,Anonymous,,,207.237.164.212,0,11/29/2015 18:02,11/29/2015 18:16,1,60.684,149.702,151.615,13,1,10,5,5,2,A1SN2TT588P7D2,10.931,262.821,264.125,9,1,1,1,3,2,3.264,88.915,89.339,10,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,,1,,3,3,10.809,79.545,80.697,10,1,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,,,1,3,1,3,4.657,30.156,31.24,6,6,6,3,,2.749,108.49,109.569,10,1,1,,,,1,1,4,1,20.204,56.682,57.777,5,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,1,2,2,1,1,4,4,40.81159973,-73.95300293,-1
R_vSvUfWV80XnC9X3,Default Response Set,Anonymous,,,173.68.90.30,0,11/29/2015 18:11,11/29/2015 18:21,1,5.136,20.197,25.719,8,1,5,3,6,11,A2QQ881L7N23D6,73.769,151.141,152.384,5,1,1,1,4,2,85.389,106.488,109.395,2,Chrome,46.0.2490.86,Windows NT 6.3,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,1,,,3,3,10.981,65.619,66.611,3,1,Chrome,46.0.2490.86,Windows NT 6.3,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,,1,,3,4,3,6.656,21.985,23.263,3,6,6,3,,95.124,131.308,133.734,4,1,1,,1,,,1,4,1,11.567,28.315,33.834,2,Chrome,46.0.2490.86,Windows NT 6.3,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,1,,,2,2,1,5,4,4,40.59579468,-74.15249634,-1
R_O1HCzwDykRV1ooV,Default Response Set,Anonymous,,,216.164.119.19,0,11/29/2015 18:56,11/29/2015 19:29,1,0.766,1605.939,1606.689,8,1,13,3,4,11,AAKL8L5X64LWD,12.968,71.314,72.561,3,1,1,1,3,1,51.201,71.336,72.211,3,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,1,,,,,3,3,9.407,46.875,47.525,3,1,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,1,,,,,3,2,1,7.889,14.372,15.291,3,6,5,3,,76.646,88.083,88.814,2,1,1,,,1,,1,4,2,24.434,30.557,35.638,2,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,1,2,1,2,4,4,40.75300598,-75.30619812,-1
R_vGpN7Pi0aUaL2M1,Default Response Set,Anonymous,,,66.56.247.180,0,11/29/2015 19:29,11/29/2015 19:41,1,1.818,42.738,44.221,7,1,20,5,5,7,AR8PLJN7QBVAU,46.16,155.091,159.891,3,1,1,1,1,2,46.066,63.143,67.957,2,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,1,,,,,3,3,10.004,130.931,134.266,3,1,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,1,,,,,2,4,1,10.437,23.765,26.992,3,6,7,3,,220.673,234.073,237.614,2,1,1,,,,1,1,,1,24.806,33.788,34.62,2,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,1,2,2,1,5,5,4,34.90080261,-76.82620239,-1
R_3F3aHydJ8wgSedO,Default Response Set,Anonymous,,,50.252.96.157,0,11/29/2015 19:34,11/29/2015 19:44,1,1.135,29.874,35.677,7,1,30,3,5,10,A3862RIFFUV141,22.117,76.932,78.062,3,1,1,1,4,2,44.659,90.803,92.402,2,Firefox,42,Windows NT 6.1,1280x800,19.0.0,,Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,,,1,,,,3,4,14.759,56.47,58.819,3,1,Firefox,42,Windows NT 6.1,1280x800,19.0.0,,Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0,,,,1,,,2,1,3,27.956,65.269,66.921,3,2,6,3,,43.333,112.252,127.588,6,1,1,,,,1,1,4,2,42.398,52.077,53.003,2,Firefox,42,Windows NT 6.1,1280x800,19.0.0,,Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0,1,,,,1,2,2,1,3,5,5,41.90379333,-87.67569733,-1
R_3g76h0lk0dee0oP,Default Response Set,Anonymous,,,24.20.229.200,0,11/29/2015 19:37,11/29/2015 19:51,1,1.028,22.422,23.387,9,1,10,3,6,11,A1G7YH89746Y3W,35.37,140.807,142.329,3,1,1,1,4,2,26.547,194.05,195.58,7,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,1,,,3,3,13.222,176.075,185.139,3,1,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,,1,,3,1,1,6.597,22.215,24.231,3,6,6,3,,11.004,166.696,172.624,12,1,1,,,1,,1,5,1,27.423,39.197,40.256,2,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,2,2,1,5,5,4,44.63909912,-123.2709961,-1
R_1BY0q6Ndlrxd3kh,Default Response Set,Anonymous,,,8.34.117.229,0,11/29/2015 20:08,11/29/2015 20:30,1,1.34,32.691,36.031,7,1,54,4,6,5,A2XKIP0PJ3FJ20,57.093,277.186,282.982,5,1,1,1,4,1,132.453,225.617,227.082,2,Chrome,46.0.2490.86,Windows NT 6.1,1440x900,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,,,1,3,3,27.22,185.853,194.548,4,1,Chrome,46.0.2490.86,Windows NT 6.1,1440x900,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,1,,,,3,1,3,60.972,137.416,139.068,9,1,6,4,I used my old and *bad* memory only. :),161.438,200.301,254.355,2,1,1,,1,,,1,5,1,71.785,131.662,132.947,4,Chrome,46.0.2490.86,Windows NT 6.1,1440x900,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,1,,,2,2,1,1,5,5,33.71530151,-116.2373962,-1
R_1juFvqLGVQA8Jgc,Default Response Set,Anonymous,,,70.180.238.158,0,11/29/2015 20:16,11/29/2015 20:31,1,1.435,45.717,59.653,17,1,22,5,3,10,A498BPKW6UKPL,11.411,113.828,115.549,30,1,1,1,3,2,8.371,102.464,104.203,28,Firefox,42,Windows NT 6.1,1152x720,19.0.0,,Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,,,,1,,,3,3,4.352,104.187,107.696,41,1,Firefox,42,Windows NT 6.1,1152x720,19.0.0,,Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0,,,,,1,,3,1,3,8.241,38.289,39.48,31,6,6,3,,68.114,263.856,266.56,48,1,1,,1,,,1,5,2,4.643,88.499,90.036,35,Firefox,42,Windows NT 6.1,1152x720,19.0.0,,Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0,1,,1,,,2,4,1,5,5,5,36.0625,-115.3191986,-1
R_397UOFvHQFvNBZL,Default Response Set,Anonymous,,,184.4.219.125,0,11/29/2015 16:48,11/29/2015 20:33,1,4.916,33.067,35.311,10,2,10,3,5,9,A12WRJ2ZMDW3SU,9.79,172.322,173.661,8,1,1,1,4,2,65.164,91.707,93.165,6,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,1,,,,3,3,4.703,75.55,76.54,14,1,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,1,,,3,2,2,6.546,29.763,31.513,7,6,6,3,,11.899,56.191,57.681,6,1,1,1,,,,1,3,3,4.541,37.298,38.701,18,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,2,4,1,1,4,3,28.66160583,-81.53070068,-1
R_PZ0DnKtqX2tX2MN,Default Response Set,Anonymous,,,24.74.13.244,0,11/29/2015 20:07,11/29/2015 20:33,1,46.558,76.47,79.465,7,2,28,4,5,4,A16UAN46CNIRHY,110.605,213.379,218.423,4,1,1,1,3,2,192.431,334.453,335.557,6,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,1,,,,,3,1,13.687,338.242,339.316,5,1,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,1,,,,,3,4,1,7.007,36.984,42.999,3,6,6,3,,269.761,379.913,380.87,2,1,1,,,1,,1,5,1,58.298,83.259,124.426,2,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,2,2,1,5,5,5,35.22979736,-81.24279785,-1
R_2CHQNaw5gUhFbXd,Default Response Set,Anonymous,,,68.3.200.64,0,11/29/2015 20:18,11/29/2015 20:36,1,0.884,30.46,33.625,9,2,23,2,5,6,A17FB78KGK0UC9,93.412,144.958,148.016,4,1,1,1,4,2,75.783,107.497,109.028,2,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,,1,,3,3,14.882,52.221,56.057,3,1,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,,,1,3,1,1,4.953,21.067,23.842,3,6,6,3,,104.43,586.933,587.957,2,1,1,,,1,,1,4,2,32.537,59.992,61.797,2,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,2,2,1,1,5,5,33.44650269,-111.7685013,-1
R_3ESd3Gwh5DYy0eO,Default Response Set,Anonymous,,,71.94.240.60,0,11/29/2015 20:27,11/29/2015 20:39,1,23.002,80.786,83.151,13,2,30,4,5,9,A2A8HRBDYBV6XJ,14.809,39.732,54.91,9,1,3,1,3,2,296.74,432.192,433.17,10,Chrome,46.0.2490.86,Windows NT 6.1,1280x800,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,1,,,,,,1,3,19.555,46.906,48.155,9,1,Chrome,46.0.2490.86,Windows NT 6.1,1280x800,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,,,3,1,1,6.504,15.934,16.774,9,6,5,3,,2.44,5.233,12.869,4,1,1,,,1,,1,4,2,4.243,21.438,22.12,8,Chrome,46.0.2490.86,Windows NT 6.1,1280x800,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,3,2,1,1,5,4,42.18510437,-121.6141052,-1
